i,t,x_tip,y_tip
58215,17.4263,0.126184,0.126184
58216,17.4266,0.126008,0.126008
58217,17.4269,0.125832,0.125832
58218,17.4272,0.125656,0.125656
58219,17.4275,0.12548,0.12548
58220,17.4278,0.125304,0.125304
58221,17.4281,0.125129,0.125129
58222,17.4284,0.124953,0.124953
58223,17.4287,0.124777,0.124777
58224,17.429,0.1246,0.1246
58225,17.4293,0.124423,0.124423
58226,17.4296,0.124247,0.124247
58227,17.4299,0.12407,0.12407
58228,17.4302,0.123894,0.123894
58229,17.4305,0.123717,0.123717
58230,17.4308,0.123541,0.123541
58231,17.4311,0.123364,0.123364
58232,17.4314,0.123187,0.123187
58233,17.4317,0.123009,0.123009
58234,17.432,0.122832,0.122832
58235,17.4323,0.122655,0.122655
58236,17.4326,0.122478,0.122478
58237,17.4329,0.122301,0.122301
58238,17.4332,0.122124,0.122124
58239,17.4335,0.121947,0.121947
58240,17.4338,0.121769,0.121769
58241,17.4341,0.121591,0.121591
58242,17.4344,0.121413,0.121413
58243,17.4347,0.121235,0.121235
58244,17.435,0.121057,0.121057
58245,17.4353,0.12088,0.12088
58246,17.4356,0.120702,0.120702
58247,17.4359,0.120524,0.120524
58248,17.4362,0.120346,0.120346
58249,17.4365,0.120167,0.120167
58250,17.4368,0.119988,0.119988
58251,17.4371,0.11981,0.11981
58252,17.4374,0.119632,0.119632
58253,17.4377,0.119454,0.119454
58254,17.438,0.119276,0.119276
58255,17.4383,0.119097,0.119097
58256,17.4386,0.118918,0.118918
58257,17.4389,0.118738,0.118738
58258,17.4392,0.118559,0.118559
58259,17.4395,0.11838,0.11838
58260,17.4398,0.118201,0.118201
58261,17.4401,0.118023,0.118023
58262,17.4404,0.117844,0.117844
58263,17.4407,0.117665,0.117665
58264,17.441,0.117485,0.117485
58265,17.4413,0.117305,0.117305
58266,17.4416,0.117125,0.117125
58267,17.4419,0.116946,0.116946
58268,17.4422,0.116766,0.116766
58269,17.4425,0.116587,0.116587
58270,17.4428,0.116408,0.116408
58271,17.4431,0.116228,0.116228
58272,17.4434,0.116047,0.116047
58273,17.4437,0.115867,0.115867
58274,17.444,0.115687,0.115687
58275,17.4443,0.115506,0.115506
58276,17.4446,0.115326,0.115326
58277,17.4449,0.115146,0.115146
58278,17.4452,0.114966,0.114966
58279,17.4455,0.114786,0.114786
58280,17.4458,0.114605,0.114605
58281,17.4461,0.114424,0.114424
58282,17.4464,0.114243,0.114243
58283,17.4467,0.114062,0.114062
58284,17.447,0.113881,0.113881
58285,17.4473,0.1137,0.1137
58286,17.4476,0.11352,0.11352
58287,17.4479,0.113339,0.113339
58288,17.4482,0.113157,0.113157
58289,17.4485,0.112975,0.112975
58290,17.4488,0.112794,0.112794
58291,17.4491,0.112612,0.112612
58292,17.4494,0.112431,0.112431
58293,17.4497,0.11225,0.11225
58294,17.45,0.112069,0.112069
58295,17.4503,0.111887,0.111887
58296,17.4506,0.111705,0.111705
58297,17.4509,0.111522,0.111522
58298,17.4512,0.11134,0.11134
58299,17.4515,0.111158,0.111158
58300,17.4518,0.110976,0.110976
58301,17.4521,0.110794,0.110794
58302,17.4524,0.110612,0.110612
58303,17.4527,0.11043,0.11043
58304,17.453,0.110247,0.110247
58305,17.4533,0.110064,0.110064
58306,17.4536,0.109881,0.109881
58307,17.4539,0.109699,0.109699
58308,17.4542,0.109516,0.109516
58309,17.4545,0.109333,0.109333
58310,17.4548,0.109151,0.109151
58311,17.4551,0.108968,0.108968
58312,17.4554,0.108785,0.108785
58313,17.4557,0.108601,0.108601
58314,17.456,0.108418,0.108418
58315,17.4563,0.108234,0.108234
58316,17.4566,0.108051,0.108051
58317,17.4569,0.107868,0.107868
58318,17.4572,0.107685,0.107685
58319,17.4575,0.107501,0.107501
58320,17.4578,0.107317,0.107317
58321,17.4581,0.107133,0.107133
58322,17.4584,0.106949,0.106949
58323,17.4587,0.106765,0.106765
58324,17.459,0.106581,0.106581
58325,17.4593,0.106397,0.106397
58326,17.4596,0.106213,0.106213
58327,17.4599,0.106029,0.106029
58328,17.4602,0.105845,0.105845
58329,17.4605,0.10566,0.10566
58330,17.4608,0.105475,0.105475
58331,17.4611,0.105291,0.105291
58332,17.4614,0.105106,0.105106
58333,17.4617,0.104922,0.104922
58334,17.462,0.104737,0.104737
58335,17.4623,0.104553,0.104553
58336,17.4626,0.104368,0.104368
58337,17.4629,0.104182,0.104182
58338,17.4632,0.103997,0.103997
58339,17.4635,0.103812,0.103812
58340,17.4638,0.103626,0.103626
58341,17.4641,0.103441,0.103441
58342,17.4644,0.103257,0.103257
58343,17.4647,0.103072,0.103072
58344,17.465,0.102886,0.102886
58345,17.4653,0.1027,0.1027
58346,17.4656,0.102514,0.102514
58347,17.4659,0.102328,0.102328
58348,17.4662,0.102142,0.102142
58349,17.4665,0.101957,0.101957
58350,17.4668,0.101771,0.101771
58351,17.4671,0.101585,0.101585
58352,17.4674,0.101399,0.101399
58353,17.4677,0.101213,0.101213
58354,17.468,0.101026,0.101026
58355,17.4683,0.100839,0.100839
58356,17.4686,0.100653,0.100653
58357,17.4689,0.100467,0.100467
58358,17.4692,0.100281,0.100281
58359,17.4695,0.100094,0.100094
58360,17.4698,0.0999079,0.0999079
58361,17.4701,0.0997208,0.0997208
58362,17.4704,0.0995333,0.0995333
58363,17.4707,0.099346,0.099346
58364,17.471,0.0991591,0.0991591
58365,17.4713,0.0989724,0.0989724
58366,17.4716,0.0987855,0.0987855
58367,17.4719,0.0985986,0.0985986
58368,17.4722,0.0984116,0.0984116
58369,17.4725,0.0982239,0.0982239
58370,17.4728,0.0980357,0.0980357
58371,17.4731,0.0978478,0.0978478
58372,17.4734,0.0976604,0.0976604
58373,17.4737,0.097473,0.097473
58374,17.474,0.0972854,0.0972854
58375,17.4743,0.0970981,0.0970981
58376,17.4746,0.0969105,0.0969105
58377,17.4749,0.096722,0.096722
58378,17.4751,0.0965334,0.0965334
58379,17.4754,0.0963451,0.0963451
58380,17.4757,0.0961568,0.0961568
58381,17.476,0.0959686,0.0959686
58382,17.4763,0.0957808,0.0957808
58383,17.4766,0.095593,0.095593
58384,17.4769,0.0954044,0.0954044
58385,17.4772,0.0952155,0.0952155
58386,17.4775,0.0950266,0.0950266
58387,17.4778,0.0948375,0.0948375
58388,17.4781,0.0946483,0.0946483
58389,17.4784,0.0944597,0.0944597
58390,17.4787,0.0942715,0.0942715
58391,17.479,0.0940829,0.0940829
58392,17.4793,0.0938936,0.0938936
58393,17.4796,0.0937043,0.0937043
58394,17.4799,0.0935148,0.0935148
58395,17.4802,0.093325,0.093325
58396,17.4805,0.0931354,0.0931354
58397,17.4808,0.0929462,0.0929462
58398,17.4811,0.0927572,0.0927572
58399,17.4814,0.092568,0.092568
58400,17.4817,0.0923783,0.0923783
58401,17.482,0.0921883,0.0921883
58402,17.4823,0.0919982,0.0919982
58403,17.4826,0.091808,0.091808
58404,17.4829,0.0916177,0.0916177
58405,17.4832,0.0914279,0.0914279
58406,17.4835,0.0912383,0.0912383
58407,17.4838,0.0910485,0.0910485
58408,17.4841,0.0908581,0.0908581
58409,17.4844,0.0906676,0.0906676
58410,17.4847,0.090477,0.090477
58411,17.485,0.0902862,0.0902862
58412,17.4853,0.0900953,0.0900953
58413,17.4856,0.0899049,0.0899049
58414,17.4859,0.0897147,0.0897147
58415,17.4862,0.0895242,0.0895242
58416,17.4865,0.0893333,0.0893333
58417,17.4868,0.0891422,0.0891422
58418,17.4871,0.0889512,0.0889512
58419,17.4874,0.0887598,0.0887598
58420,17.4877,0.0885684,0.0885684
58421,17.488,0.0883773,0.0883773
58422,17.4883,0.0881864,0.0881864
58423,17.4886,0.0879952,0.0879952
58424,17.4889,0.0878038,0.0878038
58425,17.4892,0.0876123,0.0876123
58426,17.4895,0.0874207,0.0874207
58427,17.4898,0.0872289,0.0872289
58428,17.4901,0.0870369,0.0870369
58429,17.4904,0.086845,0.086845
58430,17.4907,0.0866534,0.0866534
58431,17.491,0.0864617,0.0864617
58432,17.4913,0.0862698,0.0862698
58433,17.4916,0.0860778,0.0860778
58434,17.4919,0.0858857,0.0858857
58435,17.4922,0.0856932,0.0856932
58436,17.4925,0.0855006,0.0855006
58437,17.4928,0.0853081,0.0853081
58438,17.4931,0.0851159,0.0851159
58439,17.4934,0.0849235,0.0849235
58440,17.4937,0.0847311,0.0847311
58441,17.494,0.0845386,0.0845386
58442,17.4943,0.0843461,0.0843461
58443,17.4946,0.0841531,0.0841531
58444,17.4949,0.0839598,0.0839598
58445,17.4952,0.0837666,0.0837666
58446,17.4955,0.0835737,0.0835737
58447,17.4958,0.0833808,0.0833808
58448,17.4961,0.0831878,0.0831878
58449,17.4964,0.0829948,0.0829948
58450,17.4967,0.0828018,0.0828018
58451,17.497,0.0826083,0.0826083
58452,17.4973,0.0824144,0.0824144
58453,17.4976,0.0822205,0.0822205
58454,17.4979,0.082027,0.082027
58455,17.4982,0.0818334,0.0818334
58456,17.4985,0.0816399,0.0816399
58457,17.4988,0.0814465,0.0814465
58458,17.4991,0.0812529,0.0812529
58459,17.4994,0.0810587,0.0810587
58460,17.4997,0.0808643,0.0808643
58461,17.5,0.08067,0.08067
58462,17.5003,0.0804757,0.0804757
58463,17.5006,0.0802815,0.0802815
58464,17.5009,0.0800877,0.0800877
58465,17.5012,0.0798938,0.0798938
58466,17.5015,0.0796995,0.0796995
58467,17.5018,0.0795048,0.0795048
58468,17.5021,0.0793099,0.0793099
58469,17.5024,0.0791149,0.0791149
58470,17.5027,0.0789201,0.0789201
58471,17.503,0.0787254,0.0787254
58472,17.5033,0.0785309,0.0785309
58473,17.5036,0.0783365,0.0783365
58474,17.5039,0.0781418,0.0781418
58475,17.5042,0.0779465,0.0779465
58476,17.5045,0.077751,0.077751
58477,17.5048,0.0775556,0.0775556
58478,17.5051,0.0773602,0.0773602
58479,17.5054,0.0771649,0.0771649
58480,17.5057,0.0769697,0.0769697
58481,17.506,0.0767748,0.0767748
58482,17.5063,0.0765796,0.0765796
58483,17.5066,0.0763837,0.0763837
58484,17.5069,0.0761877,0.0761877
58485,17.5072,0.0759918,0.0759918
58486,17.5075,0.0757958,0.0757958
58487,17.5078,0.0755998,0.0755998
58488,17.5081,0.0754041,0.0754041
58489,17.5084,0.0752086,0.0752086
58490,17.5087,0.0750127,0.0750127
58491,17.509,0.0748163,0.0748163
58492,17.5093,0.0746199,0.0746199
58493,17.5096,0.0744235,0.0744235
58494,17.5099,0.0742268,0.0742268
58495,17.5102,0.0740301,0.0740301
58496,17.5105,0.0738338,0.0738338
58497,17.5108,0.0736376,0.0736376
58498,17.5111,0.0734412,0.0734412
58499,17.5114,0.0732444,0.0732444
58500,17.5117,0.0730475,0.0730475
58501,17.512,0.0728505,0.0728505
58502,17.5123,0.0726533,0.0726533
58503,17.5126,0.072456,0.072456
58504,17.5129,0.072259,0.072259
58505,17.5132,0.0720622,0.0720622
58506,17.5135,0.0718653,0.0718653
58507,17.5138,0.0716681,0.0716681
58508,17.5141,0.0714707,0.0714707
58509,17.5144,0.0712733,0.0712733
58510,17.5147,0.0710755,0.0710755
58511,17.515,0.0708775,0.0708775
58512,17.5153,0.0706798,0.0706798
58513,17.5156,0.0704825,0.0704825
58514,17.5159,0.0702852,0.0702852
58515,17.5162,0.0700875,0.0700875
58516,17.5165,0.0698898,0.0698898
58517,17.5168,0.0696919,0.0696919
58518,17.5171,0.0694935,0.0694935
58519,17.5174,0.0692949,0.0692949
58520,17.5177,0.0690966,0.0690966
58521,17.518,0.0688988,0.0688988
58522,17.5183,0.068701,0.068701
58523,17.5186,0.0685029,0.0685029
58524,17.5189,0.0683049,0.0683049
58525,17.5192,0.0681065,0.0681065
58526,17.5195,0.0679074,0.0679074
58527,17.5198,0.0677082,0.0677082
58528,17.5201,0.0675094,0.0675094
58529,17.5204,0.0673111,0.0673111
58530,17.5207,0.0671128,0.0671128
58531,17.521,0.0669144,0.0669144
58532,17.5213,0.0667158,0.0667158
58533,17.5216,0.0665168,0.0665168
58534,17.5219,0.0663173,0.0663173
58535,17.5222,0.0661174,0.0661174
58536,17.5225,0.065918,0.065918
58537,17.5228,0.0657192,0.0657192
58538,17.5231,0.0655205,0.0655205
58539,17.5234,0.0653216,0.0653216
58540,17.5237,0.0651225,0.0651225
58541,17.524,0.064923,0.064923
58542,17.5243,0.064723,0.064723
58543,17.5246,0.0645225,0.0645225
58544,17.5249,0.0643225,0.0643225
58545,17.5251,0.0641232,0.0641232
58546,17.5254,0.063924,0.063924
58547,17.5257,0.0637246,0.0637246
58548,17.526,0.063525,0.063525
58549,17.5263,0.0633251,0.0633251
58550,17.5266,0.0631245,0.0631245
58551,17.5269,0.0629234,0.0629234
58552,17.5272,0.0627229,0.0627229
58553,17.5275,0.0625231,0.0625231
58554,17.5278,0.0623233,0.0623233
58555,17.5281,0.0621235,0.0621235
58556,17.5284,0.0619236,0.0619236
58557,17.5287,0.061723,0.061723
58558,17.529,0.0615216,0.0615216
58559,17.5293,0.0613204,0.0613204
58560,17.5296,0.0611196,0.0611196
58561,17.5299,0.060919,0.060919
58562,17.5302,0.0607186,0.0607186
58563,17.5305,0.0605185,0.0605185
58564,17.5308,0.0603181,0.0603181
58565,17.5311,0.060117,0.060117
58566,17.5314,0.0599151,0.0599151
58567,17.5317,0.0597135,0.0597135
58568,17.532,0.0595122,0.0595122
58569,17.5323,0.0593109,0.0593109
58570,17.5326,0.0591101,0.0591101
58571,17.5329,0.0589097,0.0589097
58572,17.5332,0.0587085,0.0587085
58573,17.5335,0.0585067,0.0585067
58574,17.5338,0.0583048,0.0583048
58575,17.5341,0.0581027,0.0581027
58576,17.5344,0.0579006,0.0579006
58577,17.5347,0.0576989,0.0576989
58578,17.535,0.0574976,0.0574976
58579,17.5353,0.0572965,0.0572965
58580,17.5356,0.0570949,0.0570949
58581,17.5359,0.0568927,0.0568927
58582,17.5362,0.0566902,0.0566902
58583,17.5365,0.0564877,0.0564877
58584,17.5368,0.0562852,0.0562852
58585,17.5371,0.0560829,0.0560829
58586,17.5374,0.055881,0.055881
58587,17.5377,0.0556794,0.0556794
58588,17.538,0.0554773,0.0554773
58589,17.5383,0.0552746,0.0552746
58590,17.5386,0.0550716,0.0550716
58591,17.5389,0.0548687,0.0548687
58592,17.5392,0.0546657,0.0546657
58593,17.5395,0.0544628,0.0544628
58594,17.5398,0.0542604,0.0542604
58595,17.5401,0.0540582,0.0540582
58596,17.5404,0.0538557,0.0538557
58597,17.5407,0.0536524,0.0536524
58598,17.541,0.053449,0.053449
58599,17.5413,0.0532457,0.0532457
58600,17.5416,0.0530422,0.0530422
58601,17.5419,0.0528388,0.0528388
58602,17.5422,0.0526358,0.0526358
58603,17.5425,0.0524332,0.0524332
58604,17.5428,0.0522301,0.0522301
58605,17.5431,0.0520264,0.0520264
58606,17.5434,0.0518227,0.0518227
58607,17.5437,0.0516188,0.0516188
58608,17.544,0.0514148,0.0514148
58609,17.5443,0.0512109,0.0512109
58610,17.5446,0.0510075,0.0510075
58611,17.5449,0.0508043,0.0508043
58612,17.5452,0.0506007,0.0506007
58613,17.5455,0.0503966,0.0503966
58614,17.5458,0.0501924,0.0501924
58615,17.5461,0.0499881,0.0499881
58616,17.5464,0.0497837,0.0497837
58617,17.5467,0.0495793,0.0495793
58618,17.547,0.0493753,0.0493753
58619,17.5473,0.0491716,0.0491716
58620,17.5476,0.0489676,0.0489676
58621,17.5479,0.0487631,0.0487631
58622,17.5482,0.0485584,0.0485584
58623,17.5485,0.0483537,0.0483537
58624,17.5488,0.0481489,0.0481489
58625,17.5491,0.047944,0.047944
58626,17.5494,0.0477395,0.0477395
58627,17.5497,0.0475354,0.0475354
58628,17.55,0.0473309,0.0473309
58629,17.5503,0.0471259,0.0471259
58630,17.5506,0.0469208,0.0469208
58631,17.5509,0.0467157,0.0467157
58632,17.5512,0.0465103,0.0465103
58633,17.5515,0.046305,0.046305
58634,17.5518,0.0461002,0.0461002
58635,17.5521,0.0458956,0.0458956
58636,17.5524,0.0456906,0.0456906
58637,17.5527,0.0454851,0.0454851
58638,17.553,0.0452796,0.0452796
58639,17.5533,0.045074,0.045074
58640,17.5536,0.0448682,0.0448682
58641,17.5539,0.0446626,0.0446626
58642,17.5542,0.0444574,0.0444574
58643,17.5545,0.0442522,0.0442522
58644,17.5548,0.0440465,0.0440465
58645,17.5551,0.0438408,0.0438408
58646,17.5554,0.043635,0.043635
58647,17.5557,0.0434288,0.0434288
58648,17.556,0.0432225,0.0432225
58649,17.5563,0.0430166,0.0430166
58650,17.5566,0.042811,0.042811
58651,17.5569,0.0426052,0.0426052
58652,17.5572,0.0423992,0.0423992
58653,17.5575,0.042193,0.042193
58654,17.5578,0.0419866,0.0419866
58655,17.5581,0.04178,0.04178
58656,17.5584,0.0415734,0.0415734
58657,17.5587,0.041367,0.041367
58658,17.559,0.041161,0.041161
58659,17.5593,0.0409548,0.0409548
58660,17.5596,0.0407483,0.0407483
58661,17.5599,0.0405416,0.0405416
58662,17.5602,0.0403348,0.0403348
58663,17.5605,0.0401277,0.0401277
58664,17.5608,0.0399207,0.0399207
58665,17.5611,0.0397139,0.0397139
58666,17.5614,0.0395075,0.0395075
58667,17.5617,0.0393009,0.0393009
58668,17.562,0.0390938,0.0390938
58669,17.5623,0.0388866,0.0388866
58670,17.5626,0.0386794,0.0386794
58671,17.5629,0.0384719,0.0384719
58672,17.5632,0.0382644,0.0382644
58673,17.5635,0.0380573,0.0380573
58674,17.5638,0.0378505,0.0378505
58675,17.5641,0.0376433,0.0376433
58676,17.5644,0.0374358,0.0374358
58677,17.5647,0.0372282,0.0372282
58678,17.565,0.0370205,0.0370205
58679,17.5653,0.0368125,0.0368125
58680,17.5656,0.0366047,0.0366047
58681,17.5659,0.0363972,0.0363972
58682,17.5662,0.0361899,0.0361899
58683,17.5665,0.0359823,0.0359823
58684,17.5668,0.0357744,0.0357744
58685,17.5671,0.0355663,0.0355663
58686,17.5674,0.035358,0.035358
58687,17.5677,0.0351497,0.0351497
58688,17.568,0.0349416,0.0349416
58689,17.5683,0.0347338,0.0347338
58690,17.5686,0.0345259,0.0345259
58691,17.5689,0.0343178,0.0343178
58692,17.5692,0.0341095,0.0341095
58693,17.5695,0.033901,0.033901
58694,17.5698,0.0336923,0.0336923
58695,17.5701,0.0334836,0.0334836
58696,17.5704,0.0332751,0.0332751
58697,17.5707,0.033067,0.033067
58698,17.571,0.0328587,0.0328587
58699,17.5713,0.0326501,0.0326501
58700,17.5716,0.0324413,0.0324413
58701,17.5719,0.0322324,0.0322324
58702,17.5722,0.0320233,0.0320233
58703,17.5725,0.0318142,0.0318142
58704,17.5728,0.0316054,0.0316054
58705,17.5731,0.031397,0.031397
58706,17.5734,0.0311883,0.0311883
58707,17.5737,0.0309792,0.0309792
58708,17.574,0.0307699,0.0307699
58709,17.5743,0.0305606,0.0305606
58710,17.5746,0.0303512,0.0303512
58711,17.5749,0.0301418,0.0301418
58712,17.5751,0.0299327,0.0299327
58713,17.5754,0.0297239,0.0297239
58714,17.5757,0.0295148,0.0295148
58715,17.576,0.0293052,0.0293052
58716,17.5763,0.0290955,0.0290955
58717,17.5766,0.0288859,0.0288859
58718,17.5769,0.0286761,0.0286761
58719,17.5772,0.0284664,0.0284664
58720,17.5775,0.0282571,0.0282571
58721,17.5778,0.0280478,0.0280478
58722,17.5781,0.0278382,0.0278382
58723,17.5784,0.0276281,0.0276281
58724,17.5787,0.027418,0.027418
58725,17.579,0.027208,0.027208
58726,17.5793,0.026998,0.026998
58727,17.5796,0.0267881,0.0267881
58728,17.5799,0.0265784,0.0265784
58729,17.5802,0.0263687,0.0263687
58730,17.5805,0.0261586,0.0261586
58731,17.5808,0.0259481,0.0259481
58732,17.5811,0.0257375,0.0257375
58733,17.5814,0.0255272,0.0255272
58734,17.5817,0.025317,0.025317
58735,17.582,0.0251067,0.0251067
58736,17.5823,0.0248967,0.0248967
58737,17.5826,0.0246866,0.0246866
58738,17.5829,0.024476,0.024476
58739,17.5832,0.024265,0.024265
58740,17.5835,0.024054,0.024054
58741,17.5838,0.0238436,0.0238436
58742,17.5841,0.0236331,0.0236331
58743,17.5844,0.0234225,0.0234225
58744,17.5847,0.0232121,0.0232121
58745,17.585,0.0230016,0.0230016
58746,17.5853,0.0227905,0.0227905
58747,17.5856,0.022579,0.022579
58748,17.5859,0.0223678,0.0223678
58749,17.5862,0.022157,0.022157
58750,17.5865,0.0219463,0.0219463
58751,17.5868,0.0217355,0.0217355
58752,17.5871,0.0215247,0.0215247
58753,17.5874,0.0213137,0.0213137
58754,17.5877,0.0211022,0.0211022
58755,17.588,0.0208904,0.0208904
58756,17.5883,0.0206788,0.0206788
58757,17.5886,0.0204677,0.0204677
58758,17.5889,0.0202567,0.0202567
58759,17.5892,0.0200456,0.0200456
58760,17.5895,0.0198345,0.0198345
58761,17.5898,0.0196231,0.0196231
58762,17.5901,0.0194112,0.0194112
58763,17.5904,0.0191989,0.0191989
58764,17.5907,0.018987,0.018987
58765,17.591,0.0187757,0.0187757
58766,17.5913,0.0185644,0.0185644
58767,17.5916,0.018353,0.018353
58768,17.5919,0.0181414,0.0181414
58769,17.5922,0.0179297,0.0179297
58770,17.5925,0.0177174,0.0177174
58771,17.5928,0.0175047,0.0175047
58772,17.5931,0.0172925,0.0172925
58773,17.5934,0.0170809,0.0170809
58774,17.5937,0.0168693,0.0168693
58775,17.594,0.0166575,0.0166575
58776,17.5943,0.0164456,0.0164456
58777,17.5946,0.0162336,0.0162336
58778,17.5949,0.0160209,0.0160209
58779,17.5952,0.0158079,0.0158079
58780,17.5955,0.0155954,0.0155954
58781,17.5958,0.0153835,0.0153835
58782,17.5961,0.0151715,0.0151715
58783,17.5964,0.0149594,0.0149594
58784,17.5967,0.0147472,0.0147472
58785,17.597,0.0145348,0.0145348
58786,17.5973,0.0143218,0.0143218
58787,17.5976,0.0141086,0.0141086
58788,17.5979,0.0138958,0.0138958
58789,17.5982,0.0136834,0.0136834
58790,17.5985,0.0134711,0.0134711
58791,17.5988,0.0132587,0.0132587
58792,17.5991,0.0130462,0.0130462
58793,17.5994,0.0128335,0.0128335
58794,17.5997,0.0126203,0.0126203
58795,17.6,0.0124068,0.0124068
58796,17.6003,0.0121935,0.0121935
58797,17.6006,0.0119808,0.0119808
58798,17.6009,0.0117682,0.0117682
58799,17.6012,0.0115554,0.0115554
58800,17.6015,0.0113426,0.0113426
58801,17.6018,0.0111297,0.0111297
58802,17.6021,0.0109163,0.0109163
58803,17.6024,0.0107023,0.0107023
58804,17.6027,0.0104887,0.0104887
58805,17.603,0.0102757,0.0102757
58806,17.6033,0.0100627,0.0100627
58807,17.6036,0.00984962,0.00984962
58808,17.6039,0.00963663,0.00963663
58809,17.6042,0.00942347,0.00942347
58810,17.6045,0.00920965,0.00920965
58811,17.6048,0.00899543,0.00899543
58812,17.6051,0.00878152,0.00878152
58813,17.6054,0.00856806,0.00856806
58814,17.6057,0.00835471,0.00835471
58815,17.606,0.00814141,0.00814141
58816,17.6063,0.0079282,0.0079282
58817,17.6066,0.00771472,0.00771472
58818,17.6069,0.00750062,0.00750062
58819,17.6072,0.00728615,0.00728615
58820,17.6075,0.00707187,0.00707187
58821,17.6078,0.00685801,0.00685801
58822,17.6081,0.00664441,0.00664441
58823,17.6084,0.0064309,0.0064309
58824,17.6087,0.00621738,0.00621738
